fname,label,length
3-154758-A-441.wav,background noise,1.0216875
3-154758-A-442.wav,background noise,0.97525
3-154758-A-443.wav,background noise,1.0216875
3-154758-A-444.wav,background noise,0.95975
3-154781-A-320.wav,background noise,1.0216875
3-154781-A-321.wav,background noise,1.0216875
3-154781-A-322.wav,background noise,0.97525
3-154781-A-323.wav,background noise,1.0216875
3-154781-A-324.wav,background noise,0.95975
3-154926-A-400.wav,background noise,1.0216875
3-154926-A-401.wav,background noise,1.0216875
3-154926-A-402.wav,background noise,0.97525
3-154926-A-403.wav,background noise,1.0216875
3-154926-A-404.wav,background noise,0.95975
3-154926-B-400.wav,background noise,1.0216875
3-154926-B-401.wav,background noise,1.0216875
3-154926-B-402.wav,background noise,0.97525
3-154926-B-403.wav,background noise,1.0216875
3-154926-B-404.wav,background noise,0.95975
3-154957-A-10.wav,background noise,1.0216875
3-154957-A-11.wav,background noise,1.0216875
3-154957-A-12.wav,background noise,0.97525
3-154957-A-13.wav,background noise,1.0216875
3-154957-A-14.wav,background noise,0.95975
3-155130-A-430.wav,background noise,1.0216875
3-155130-A-431.wav,background noise,1.0216875
3-155130-A-432.wav,background noise,0.97525
3-155130-A-433.wav,background noise,1.0216875
3-155130-A-434.wav,background noise,0.95975
3-155234-A-430.wav,background noise,1.0216875
3-155234-A-431.wav,background noise,1.0216875
3-155234-A-432.wav,background noise,0.97525
3-155234-A-433.wav,background noise,1.0216875
3-155234-A-434.wav,background noise,0.95975
3-155312-A-00.wav,background noise,1.0216875
3-155312-A-01.wav,background noise,1.0216875
3-155312-A-02.wav,background noise,0.97525
3-155312-A-03.wav,background noise,1.0216875
3-155312-A-04.wav,background noise,0.95975
3-155556-A-310.wav,background noise,1.0216875
3-155556-A-311.wav,background noise,1.0216875
3-155556-A-312.wav,background noise,0.97525
3-155556-A-313.wav,background noise,1.0216875
3-155556-A-314.wav,background noise,0.95975
3-155568-A-320.wav,background noise,1.0216875
3-155568-A-321.wav,background noise,1.0216875
3-155568-A-322.wav,background noise,0.97525
3-155568-A-323.wav,background noise,1.0216875
3-155568-A-324.wav,background noise,0.95975
3-155570-A-320.wav,background noise,1.0216875
3-155570-A-321.wav,background noise,1.0216875
3-155570-A-322.wav,background noise,0.97525
3-155570-A-323.wav,background noise,1.0216875
3-155570-A-324.wav,background noise,0.95975
3-155577-A-140.wav,background noise,1.0216875
3-155577-A-141.wav,background noise,1.0216875
3-155577-A-142.wav,background noise,0.97525
3-155577-A-143.wav,background noise,1.0216875
3-155577-A-144.wav,background noise,0.95975
3-155578-A-140.wav,background noise,1.0216875
3-155578-A-141.wav,background noise,1.0216875
3-155578-A-142.wav,background noise,0.97525
3-155578-A-143.wav,background noise,1.0216875
3-155578-A-144.wav,background noise,0.95975
3-155579-A-140.wav,background noise,1.0216875
3-155579-A-141.wav,background noise,1.0216875
3-155579-A-142.wav,background noise,0.97525
3-155579-A-143.wav,background noise,1.0216875
3-155579-A-144.wav,background noise,0.95975
3-155583-A-140.wav,background noise,1.0216875
3-155583-A-141.wav,background noise,1.0216875
3-155583-A-142.wav,background noise,0.97525
3-155583-A-143.wav,background noise,1.0216875
3-155583-A-144.wav,background noise,0.95975
3-155584-A-140.wav,background noise,1.0216875
3-155584-A-141.wav,background noise,1.0216875
3-155584-A-142.wav,background noise,0.97525
3-155584-A-143.wav,background noise,1.0216875
3-155584-A-144.wav,background noise,0.95975
3-155642-A-110.wav,background noise,1.0216875
3-155642-A-111.wav,background noise,1.0216875
3-155642-A-112.wav,background noise,0.97525
3-155642-A-113.wav,background noise,1.0216875
3-155642-A-114.wav,background noise,0.95975
3-155642-B-110.wav,background noise,1.0216875
3-155642-B-111.wav,background noise,1.0216875
3-155642-B-112.wav,background noise,0.97525
3-155642-B-113.wav,background noise,1.0216875
3-155642-B-114.wav,background noise,0.95975
3-155659-A-340.wav,background noise,1.0216875
3-155659-A-341.wav,background noise,1.0216875
3-155659-A-342.wav,background noise,0.97525
3-155659-A-343.wav,background noise,1.0216875
3-155659-A-344.wav,background noise,0.95975
3-155766-A-130.wav,background noise,1.0216875
3-155766-A-131.wav,background noise,1.0216875
3-155766-A-132.wav,background noise,0.97525
3-155766-A-133.wav,background noise,1.0216875
3-155766-A-134.wav,background noise,0.95975
3-156391-A-350.wav,background noise,1.0216875
3-156391-A-351.wav,background noise,1.0216875
3-156391-A-352.wav,background noise,0.97525
3-156391-A-353.wav,background noise,1.0216875
3-156391-A-354.wav,background noise,0.95975
3-156393-A-350.wav,background noise,1.0216875
3-156393-A-351.wav,background noise,1.0216875
3-156393-A-352.wav,background noise,0.97525
3-156393-A-353.wav,background noise,1.0216875
3-156393-A-354.wav,background noise,0.95975
3-156558-A-210.wav,background noise,1.0216875
3-156558-A-211.wav,background noise,1.0216875
3-156558-A-212.wav,background noise,0.97525
3-156558-A-213.wav,background noise,1.0216875
3-156558-A-214.wav,background noise,0.95975
3-156581-A-140.wav,background noise,1.0216875
3-156581-A-141.wav,background noise,1.0216875
3-156581-A-142.wav,background noise,0.97525
3-156581-A-143.wav,background noise,1.0216875
3-156581-A-144.wav,background noise,0.95975
3-156581-B-140.wav,background noise,1.0216875
3-156581-B-141.wav,background noise,1.0216875
3-156581-B-142.wav,background noise,0.97525
3-156581-B-143.wav,background noise,1.0216875
3-156581-B-144.wav,background noise,0.95975
3-156907-A-150.wav,background noise,1.0216875
3-156907-A-151.wav,background noise,1.0216875
3-156907-A-152.wav,background noise,0.97525
3-156907-A-153.wav,background noise,1.0216875
3-156907-A-154.wav,background noise,0.95975
3-157149-A-100.wav,background noise,1.0216875
3-157149-A-101.wav,background noise,1.0216875
3-157149-A-102.wav,background noise,0.97525
3-157149-A-103.wav,background noise,1.0216875
3-157149-A-104.wav,background noise,0.95975
3-157187-A-120.wav,background noise,1.0216875
3-157187-A-121.wav,background noise,1.0216875
3-157187-A-122.wav,background noise,0.97525
3-157187-A-123.wav,background noise,1.0216875
3-157187-A-124.wav,background noise,0.95975
3-157487-A-100.wav,background noise,1.0216875
3-157487-A-101.wav,background noise,1.0216875
3-157487-A-102.wav,background noise,0.97525
3-157487-A-103.wav,background noise,1.0216875
3-157487-A-104.wav,background noise,0.95975
3-157492-A-450.wav,background noise,1.0216875
3-157492-A-451.wav,background noise,1.0216875
3-157492-A-452.wav,background noise,0.97525
3-157492-A-453.wav,background noise,1.0216875
3-157492-A-454.wav,background noise,0.95975
3-157615-A-100.wav,background noise,1.0216875
3-157615-A-101.wav,background noise,1.0216875
3-157615-A-102.wav,background noise,0.97525
3-157615-A-103.wav,background noise,1.0216875
3-157615-A-104.wav,background noise,0.95975
3-157695-A-00.wav,background noise,1.0216875
3-157695-A-01.wav,background noise,1.0216875
3-157695-A-02.wav,background noise,0.97525
3-157695-A-03.wav,background noise,1.0216875
3-157695-A-04.wav,background noise,0.95975
3-158056-A-310.wav,background noise,1.0216875
3-158056-A-311.wav,background noise,1.0216875
3-158056-A-312.wav,background noise,0.97525
3-158056-A-313.wav,background noise,1.0216875
3-158056-A-314.wav,background noise,0.95975
3-158056-B-310.wav,background noise,1.0216875
3-158056-B-311.wav,background noise,1.0216875
3-158056-B-312.wav,background noise,0.97525
3-158056-B-313.wav,background noise,1.0216875
3-158056-B-314.wav,background noise,0.95975
3-158476-A-120.wav,background noise,1.0216875
3-158476-A-121.wav,background noise,1.0216875
3-158476-A-122.wav,background noise,0.97525
3-158476-A-123.wav,background noise,1.0216875
3-158476-A-124.wav,background noise,0.95975
3-159346-A-360.wav,background noise,1.0216875
3-159346-A-361.wav,background noise,1.0216875
3-159346-A-362.wav,background noise,0.97525
3-159346-A-363.wav,background noise,1.0216875
3-159346-A-364.wav,background noise,0.95975
3-159346-B-360.wav,background noise,1.0216875
3-159346-B-361.wav,background noise,1.0216875
3-159346-B-362.wav,background noise,0.97525
3-159346-B-363.wav,background noise,1.0216875
3-159346-B-364.wav,background noise,0.95975
3-159347-A-360.wav,background noise,1.0216875
3-159347-A-361.wav,background noise,1.0216875
3-159347-A-362.wav,background noise,0.97525
3-159347-A-363.wav,background noise,1.0216875
3-159347-A-364.wav,background noise,0.95975
3-159347-B-360.wav,background noise,1.0216875
3-159347-B-361.wav,background noise,1.0216875
3-159347-B-362.wav,background noise,0.97525
3-159347-B-363.wav,background noise,1.0216875
3-159347-B-364.wav,background noise,0.95975
3-159348-A-360.wav,background noise,1.0216875
3-159348-A-361.wav,background noise,1.0216875
3-159348-A-362.wav,background noise,0.97525
3-159348-A-363.wav,background noise,1.0216875
3-159348-A-364.wav,background noise,0.95975
3-159445-A-450.wav,background noise,1.0216875
3-159445-A-451.wav,background noise,1.0216875
3-159445-A-452.wav,background noise,0.97525
3-159445-A-453.wav,background noise,1.0216875
3-159445-A-454.wav,background noise,0.95975
3-159445-B-450.wav,background noise,1.0216875
3-159445-B-451.wav,background noise,1.0216875
3-159445-B-452.wav,background noise,0.97525
3-159445-B-453.wav,background noise,1.0216875
3-159445-B-454.wav,background noise,0.95975
3-160119-A-150.wav,background noise,1.0216875
3-160119-A-151.wav,background noise,1.0216875
3-160119-A-152.wav,background noise,0.97525
3-160119-A-153.wav,background noise,1.0216875
3-160119-A-154.wav,background noise,0.95975
3-160993-A-30.wav,background noise,1.0216875
3-160993-A-31.wav,background noise,1.0216875
3-160993-A-32.wav,background noise,0.97525
3-160993-A-33.wav,background noise,1.0216875
3-160993-A-34.wav,background noise,0.95975
3-161010-A-430.wav,background noise,1.0216875
3-161010-A-431.wav,background noise,1.0216875
3-161010-A-432.wav,background noise,0.97525
3-161010-A-433.wav,background noise,1.0216875
3-161010-A-434.wav,background noise,0.95975
3-161500-A-170.wav,background noise,1.0216875
3-161500-A-171.wav,background noise,1.0216875
3-161500-A-172.wav,background noise,0.97525
3-161500-A-173.wav,background noise,1.0216875
3-161500-A-174.wav,background noise,0.95975
3-162786-A-130.wav,background noise,1.0216875
3-162786-A-131.wav,background noise,1.0216875
3-162786-A-132.wav,background noise,0.97525
3-162786-A-133.wav,background noise,1.0216875
3-162786-A-134.wav,background noise,0.95975
3-163288-A-10.wav,background noise,1.0216875
3-163288-A-11.wav,background noise,1.0216875
3-163288-A-12.wav,background noise,0.97525
3-163288-A-13.wav,background noise,1.0216875
3-163288-A-14.wav,background noise,0.95975
3-163459-A-00.wav,background noise,1.0216875
3-163459-A-01.wav,background noise,1.0216875
3-163459-A-02.wav,background noise,0.97525
3-163459-A-03.wav,background noise,1.0216875
3-163459-A-04.wav,background noise,0.95975
3-163607-A-130.wav,background noise,1.0216875
3-163607-A-131.wav,background noise,1.0216875
3-163607-A-132.wav,background noise,0.97525
3-163607-A-133.wav,background noise,1.0216875
3-163607-A-134.wav,background noise,0.95975
3-163607-B-130.wav,background noise,1.0216875
3-163607-B-131.wav,background noise,1.0216875
3-163607-B-132.wav,background noise,0.97525
3-163607-B-133.wav,background noise,1.0216875
3-163607-B-134.wav,background noise,0.95975
3-163727-A-30.wav,background noise,1.0216875
3-163727-A-31.wav,background noise,1.0216875
3-163727-A-32.wav,background noise,0.97525
3-163727-A-33.wav,background noise,1.0216875
3-163727-A-34.wav,background noise,0.95975
3-164120-A-110.wav,background noise,1.0216875
3-164120-A-111.wav,background noise,1.0216875
3-164120-A-112.wav,background noise,0.97525
3-164120-A-113.wav,background noise,1.0216875
3-164120-A-114.wav,background noise,0.95975
3-164216-A-60.wav,background noise,1.0216875
3-164216-A-61.wav,background noise,1.0216875
3-164216-A-62.wav,background noise,0.97525
3-164216-A-63.wav,background noise,1.0216875
3-164216-A-64.wav,background noise,0.95975
3-164216-B-60.wav,background noise,1.0216875
3-164216-B-61.wav,background noise,1.0216875
3-164216-B-62.wav,background noise,0.97525
3-164216-B-63.wav,background noise,1.0216875
3-164216-B-64.wav,background noise,0.95975
3-164216-C-60.wav,background noise,1.0216875
3-164216-C-61.wav,background noise,1.0216875
3-164216-C-62.wav,background noise,0.97525
3-164216-C-63.wav,background noise,1.0216875
3-164216-C-64.wav,background noise,0.95975
3-164592-A-150.wav,background noise,1.0216875
3-164592-A-151.wav,background noise,1.0216875
3-164592-A-152.wav,background noise,0.97525
3-164592-A-153.wav,background noise,1.0216875
3-164592-A-154.wav,background noise,0.95975
3-164593-A-150.wav,background noise,1.0216875
3-164593-A-151.wav,background noise,1.0216875
3-164593-A-152.wav,background noise,0.97525
3-164593-A-153.wav,background noise,1.0216875
3-164593-A-154.wav,background noise,0.95975
3-164594-A-150.wav,background noise,1.0216875
3-164594-A-151.wav,background noise,1.0216875
3-164594-A-152.wav,background noise,0.97525
3-164594-A-153.wav,background noise,1.0216875
3-164594-A-154.wav,background noise,0.95975
3-164595-A-150.wav,background noise,1.0216875
3-164595-A-151.wav,background noise,1.0216875
3-164595-A-152.wav,background noise,0.97525
3-164595-A-153.wav,background noise,1.0216875
3-164595-A-154.wav,background noise,0.95975
3-164630-A-110.wav,background noise,1.0216875
3-164630-A-111.wav,background noise,1.0216875
3-164630-A-112.wav,background noise,0.97525
3-164630-A-113.wav,background noise,1.0216875
3-164630-A-114.wav,background noise,0.95975
3-164688-A-380.wav,background noise,1.0216875
3-164688-A-381.wav,background noise,1.0216875
3-164688-A-382.wav,background noise,0.97525
3-164688-A-383.wav,background noise,1.0216875
3-164688-A-384.wav,background noise,0.95975
3-165856-A-410.wav,background noise,1.0216875
3-165856-A-411.wav,background noise,1.0216875
3-165856-A-412.wav,background noise,0.97525
3-165856-A-413.wav,background noise,1.0216875
3-165856-A-414.wav,background noise,0.95975
3-166125-A-230.wav,background noise,1.0216875
3-166125-A-231.wav,background noise,1.0216875
3-166125-A-232.wav,background noise,0.97525
3-166125-A-233.wav,background noise,1.0216875
3-166125-A-234.wav,background noise,0.95975
3-166125-B-230.wav,background noise,1.0216875
3-166125-B-231.wav,background noise,1.0216875
3-166125-B-232.wav,background noise,0.97525
3-166125-B-233.wav,background noise,1.0216875
3-166125-B-234.wav,background noise,0.95975
3-166324-A-150.wav,background noise,1.0216875
3-166324-A-151.wav,background noise,1.0216875
3-166324-A-152.wav,background noise,0.97525
3-166324-A-153.wav,background noise,1.0216875
3-166324-A-154.wav,background noise,0.95975
3-166326-A-150.wav,background noise,1.0216875
3-166326-A-151.wav,background noise,1.0216875
3-166326-A-152.wav,background noise,0.97525
3-166326-A-153.wav,background noise,1.0216875
3-166326-A-154.wav,background noise,0.95975
3-166422-A-110.wav,background noise,1.0216875
3-166422-A-111.wav,background noise,1.0216875
3-166422-A-112.wav,background noise,0.97525
3-166422-A-113.wav,background noise,1.0216875
3-166422-A-114.wav,background noise,0.95975
3-166546-A-340.wav,background noise,1.0216875
3-166546-A-341.wav,background noise,1.0216875
3-166546-A-342.wav,background noise,0.97525
3-166546-A-343.wav,background noise,1.0216875
3-166546-A-344.wav,background noise,0.95975
3-166546-B-340.wav,background noise,1.0216875
3-166546-B-341.wav,background noise,1.0216875
3-166546-B-342.wav,background noise,0.97525
3-166546-B-343.wav,background noise,1.0216875
3-166546-B-344.wav,background noise,0.95975
3-167096-A-310.wav,background noise,1.0216875
3-167096-A-311.wav,background noise,1.0216875
3-167096-A-312.wav,background noise,0.97525
3-167096-A-313.wav,background noise,1.0216875
3-167096-A-314.wav,background noise,0.95975
3-169907-A-290.wav,background noise,1.0216875
3-169907-A-291.wav,background noise,1.0216875
3-169907-A-292.wav,background noise,0.97525
3-169907-A-293.wav,background noise,1.0216875
3-169907-A-294.wav,background noise,0.95975
3-170002-A-340.wav,background noise,1.0216875
3-170002-A-341.wav,background noise,1.0216875
3-170002-A-342.wav,background noise,0.97525
3-170002-A-343.wav,background noise,1.0216875
3-170002-A-344.wav,background noise,0.95975
3-170015-A-00.wav,background noise,1.0216875
3-170015-A-01.wav,background noise,1.0216875
3-170015-A-02.wav,background noise,0.97525
3-170015-A-03.wav,background noise,1.0216875
3-170015-A-04.wav,background noise,0.95975
3-170312-A-310.wav,background noise,1.0216875
3-170312-A-311.wav,background noise,1.0216875
3-170312-A-312.wav,background noise,0.97525
3-170312-A-313.wav,background noise,1.0216875
3-170312-A-314.wav,background noise,0.95975
3-170377-A-380.wav,background noise,1.0216875
3-170377-A-381.wav,background noise,1.0216875
3-170377-A-382.wav,background noise,0.97525
3-170377-A-383.wav,background noise,1.0216875
3-170377-A-384.wav,background noise,0.95975
3-170383-A-380.wav,background noise,1.0216875
3-170383-A-381.wav,background noise,1.0216875
3-170383-A-382.wav,background noise,0.97525
3-170383-A-383.wav,background noise,1.0216875
3-170383-A-384.wav,background noise,0.95975
3-170574-A-300.wav,background noise,1.0216875
3-170574-A-301.wav,background noise,1.0216875
3-170574-A-302.wav,background noise,0.97525
3-170574-A-303.wav,background noise,1.0216875
3-170574-A-304.wav,background noise,0.95975
3-170851-A-310.wav,background noise,1.0216875
3-170851-A-311.wav,background noise,1.0216875
3-170851-A-312.wav,background noise,0.97525
3-170851-A-313.wav,background noise,1.0216875
3-170851-A-314.wav,background noise,0.95975
3-171012-A-380.wav,background noise,1.0216875
3-171012-A-381.wav,background noise,1.0216875
3-171012-A-382.wav,background noise,0.97525
3-171012-A-383.wav,background noise,1.0216875
3-171012-A-384.wav,background noise,0.95975
3-171041-A-380.wav,background noise,1.0216875
3-171041-A-381.wav,background noise,1.0216875
3-171041-A-382.wav,background noise,0.97525
3-171041-A-383.wav,background noise,1.0216875
3-171041-A-384.wav,background noise,0.95975
3-171281-A-60.wav,background noise,1.0216875
3-171281-A-61.wav,background noise,1.0216875
3-171281-A-62.wav,background noise,0.97525
3-171281-A-63.wav,background noise,1.0216875
3-171281-A-64.wav,background noise,0.95975
3-171937-A-340.wav,background noise,1.0216875
3-171937-A-341.wav,background noise,1.0216875
3-171937-A-342.wav,background noise,0.97525
3-171937-A-343.wav,background noise,1.0216875
3-171937-A-344.wav,background noise,0.95975
3-172179-A-310.wav,background noise,1.0216875
3-172179-A-311.wav,background noise,1.0216875
3-172179-A-312.wav,background noise,0.97525
3-172179-A-313.wav,background noise,1.0216875
3-172179-A-314.wav,background noise,0.95975
3-172881-A-480.wav,background noise,1.0216875
3-172881-A-481.wav,background noise,1.0216875
3-172881-A-482.wav,background noise,0.97525
3-172881-A-483.wav,background noise,1.0216875
3-172881-A-484.wav,background noise,0.95975
3-172922-A-480.wav,background noise,1.0216875
3-172922-A-481.wav,background noise,1.0216875
3-172922-A-482.wav,background noise,0.97525
3-172922-A-483.wav,background noise,1.0216875
3-172922-A-484.wav,background noise,0.95975
3-174840-A-430.wav,background noise,1.0216875
3-174840-A-431.wav,background noise,1.0216875
3-174840-A-432.wav,background noise,0.97525
3-174840-A-433.wav,background noise,1.0216875
3-174840-A-434.wav,background noise,0.95975
3-174866-A-290.wav,background noise,1.0216875
3-174866-A-291.wav,background noise,1.0216875
3-174866-A-292.wav,background noise,0.97525
3-174866-A-293.wav,background noise,1.0216875
3-174866-A-294.wav,background noise,0.95975
3-177082-A-220.wav,background noise,1.0216875
3-177082-A-221.wav,background noise,1.0216875
3-177082-A-222.wav,background noise,0.97525
3-177082-A-223.wav,background noise,1.0216875
3-177082-A-224.wav,background noise,0.95975
3-177083-A-220.wav,background noise,1.0216875
3-177083-A-221.wav,background noise,1.0216875
3-177083-A-222.wav,background noise,0.97525
3-177083-A-223.wav,background noise,1.0216875
3-177083-A-224.wav,background noise,0.95975
3-178096-A-60.wav,background noise,1.0216875
3-178096-A-61.wav,background noise,1.0216875
3-178096-A-62.wav,background noise,0.97525
3-178096-A-63.wav,background noise,1.0216875
3-178096-A-64.wav,background noise,0.95975
3-180147-A-300.wav,background noise,1.0216875
3-180147-A-301.wav,background noise,1.0216875
3-180147-A-302.wav,background noise,0.97525
3-180147-A-303.wav,background noise,1.0216875
3-180147-A-304.wav,background noise,0.95975
3-180256-A-00.wav,background noise,1.0216875
3-180256-A-01.wav,background noise,1.0216875
3-180256-A-02.wav,background noise,0.97525
3-180256-A-03.wav,background noise,1.0216875
3-180256-A-04.wav,background noise,0.95975
3-180977-A-00.wav,background noise,1.0216875
3-180977-A-01.wav,background noise,1.0216875
3-180977-A-02.wav,background noise,0.97525
3-180977-A-03.wav,background noise,1.0216875
3-180977-A-04.wav,background noise,0.95975
3-181132-A-140.wav,background noise,1.0216875
3-181132-A-141.wav,background noise,1.0216875
3-181132-A-142.wav,background noise,0.97525
3-181132-A-143.wav,background noise,1.0216875
3-181132-A-144.wav,background noise,0.95975
3-181278-A-220.wav,background noise,1.0216875
3-181278-A-221.wav,background noise,1.0216875
3-181278-A-222.wav,background noise,0.97525
3-181278-A-223.wav,background noise,1.0216875
3-181278-A-224.wav,background noise,0.95975
3-182023-A-300.wav,background noise,1.0216875
3-182023-A-301.wav,background noise,1.0216875
3-182023-A-302.wav,background noise,0.97525
3-182023-A-303.wav,background noise,1.0216875
3-182023-A-304.wav,background noise,0.95975
3-182025-A-300.wav,background noise,1.0216875
3-182025-A-301.wav,background noise,1.0216875
3-182025-A-302.wav,background noise,0.97525
3-182025-A-303.wav,background noise,1.0216875
3-182025-A-304.wav,background noise,0.95975
3-182710-A-350.wav,background noise,1.0216875
3-182710-A-351.wav,background noise,1.0216875
3-182710-A-352.wav,background noise,0.97525
3-182710-A-353.wav,background noise,1.0216875
3-182710-A-354.wav,background noise,0.95975
3-182710-B-350.wav,background noise,1.0216875
3-182710-B-351.wav,background noise,1.0216875
3-182710-B-352.wav,background noise,0.97525
3-182710-B-353.wav,background noise,1.0216875
3-182710-B-354.wav,background noise,0.95975
3-185313-A-310.wav,background noise,1.0216875
3-185313-A-311.wav,background noise,1.0216875
3-185313-A-312.wav,background noise,0.97525
3-185313-A-313.wav,background noise,1.0216875
3-185313-A-314.wav,background noise,0.95975
3-185456-A-290.wav,background noise,1.0216875
3-185456-A-291.wav,background noise,1.0216875
3-185456-A-292.wav,background noise,0.97525
3-185456-A-293.wav,background noise,1.0216875
3-185456-A-294.wav,background noise,0.95975
3-187549-A-60.wav,background noise,1.0216875
3-187549-A-61.wav,background noise,1.0216875
3-187549-A-62.wav,background noise,0.97525
3-187549-A-63.wav,background noise,1.0216875
3-187549-A-64.wav,background noise,0.95975
3-187549-B-60.wav,background noise,1.0216875
3-187549-B-61.wav,background noise,1.0216875
3-187549-B-62.wav,background noise,0.97525
3-187549-B-63.wav,background noise,1.0216875
3-187549-B-64.wav,background noise,0.95975
3-187710-A-110.wav,background noise,1.0216875
3-187710-A-111.wav,background noise,1.0216875
3-187710-A-112.wav,background noise,0.97525
3-187710-A-113.wav,background noise,1.0216875
3-187710-A-114.wav,background noise,0.95975
3-188390-A-60.wav,background noise,1.0216875
3-188390-A-61.wav,background noise,1.0216875
3-188390-A-62.wav,background noise,0.97525
3-188390-A-63.wav,background noise,1.0216875
3-188390-A-64.wav,background noise,0.95975
3-188726-A-350.wav,background noise,1.0216875
3-188726-A-351.wav,background noise,1.0216875
3-188726-A-352.wav,background noise,0.97525
3-188726-A-353.wav,background noise,1.0216875
3-188726-A-354.wav,background noise,0.95975
3-193767-A-470.wav,background noise,1.0216875
3-193767-A-471.wav,background noise,1.0216875
3-193767-A-472.wav,background noise,0.97525
3-193767-A-473.wav,background noise,1.0216875
3-193767-A-474.wav,background noise,0.95975
3-197408-A-80.wav,background noise,1.0216875
3-197408-A-81.wav,background noise,1.0216875
3-197408-A-82.wav,background noise,0.97525
3-197408-A-83.wav,background noise,1.0216875
3-197408-A-84.wav,background noise,0.95975
3-197408-B-80.wav,background noise,1.0216875
3-197408-B-81.wav,background noise,1.0216875
3-197408-B-82.wav,background noise,0.97525
3-197408-B-83.wav,background noise,1.0216875
3-197408-B-84.wav,background noise,0.95975
3-197408-C-80.wav,background noise,1.0216875
3-197408-C-81.wav,background noise,1.0216875
3-197408-C-82.wav,background noise,0.97525
3-197408-C-83.wav,background noise,1.0216875
3-197408-C-84.wav,background noise,0.95975
3-197435-A-220.wav,background noise,1.0216875
3-197435-A-221.wav,background noise,1.0216875
3-197435-A-222.wav,background noise,0.97525
3-197435-A-223.wav,background noise,1.0216875
3-197435-A-224.wav,background noise,0.95975
3-197435-B-220.wav,background noise,1.0216875
3-197435-B-221.wav,background noise,1.0216875
3-197435-B-222.wav,background noise,0.97525
3-197435-B-223.wav,background noise,1.0216875
3-197435-B-224.wav,background noise,0.95975
3-203371-A-390.wav,background noise,1.0216875
3-203371-A-391.wav,background noise,1.0216875
3-203371-A-392.wav,background noise,0.97525
3-203371-A-393.wav,background noise,1.0216875
3-203371-A-394.wav,background noise,0.95975
3-203373-A-390.wav,background noise,1.0216875
3-203373-A-391.wav,background noise,1.0216875
3-203373-A-392.wav,background noise,0.97525
3-203373-A-393.wav,background noise,1.0216875
3-203373-A-394.wav,background noise,0.95975
3-203374-A-390.wav,background noise,1.0216875
3-203374-A-391.wav,background noise,1.0216875
3-203374-A-392.wav,background noise,0.97525
3-203374-A-393.wav,background noise,1.0216875
3-203374-A-394.wav,background noise,0.95975
3-203375-A-390.wav,background noise,1.0216875
3-203375-A-391.wav,background noise,1.0216875
3-203375-A-392.wav,background noise,0.97525
3-203375-A-393.wav,background noise,1.0216875
3-203375-A-394.wav,background noise,0.95975
3-203377-A-390.wav,background noise,1.0216875
3-203377-A-391.wav,background noise,1.0216875
3-203377-A-392.wav,background noise,0.97525
3-203377-A-393.wav,background noise,1.0216875
3-203377-A-394.wav,background noise,0.95975
3-20861-A-80.wav,background noise,1.0216875
3-20861-A-81.wav,background noise,1.0216875
3-20861-A-82.wav,background noise,0.97525
3-20861-A-83.wav,background noise,1.0216875
3-20861-A-84.wav,background noise,0.95975
3-208820-A-490.wav,background noise,1.0216875
3-208820-A-491.wav,background noise,1.0216875
3-208820-A-492.wav,background noise,0.97525
3-208820-A-493.wav,background noise,1.0216875
3-208820-A-494.wav,background noise,0.95975
3-216280-A-390.wav,background noise,1.0216875
3-216280-A-391.wav,background noise,1.0216875
3-216280-A-392.wav,background noise,0.97525
3-216280-A-393.wav,background noise,1.0216875
3-216280-A-394.wav,background noise,0.95975
3-216281-A-390.wav,background noise,1.0216875
3-216281-A-391.wav,background noise,1.0216875
3-216281-A-392.wav,background noise,0.97525
3-216281-A-393.wav,background noise,1.0216875
3-216281-A-394.wav,background noise,0.95975
3-216284-A-390.wav,background noise,1.0216875
3-216284-A-391.wav,background noise,1.0216875
3-216284-A-392.wav,background noise,0.97525
3-216284-A-393.wav,background noise,1.0216875
3-216284-A-394.wav,background noise,0.95975
3-233151-A-20.wav,background noise,1.0216875
3-233151-A-21.wav,background noise,1.0216875
3-233151-A-22.wav,background noise,0.97525
3-233151-A-23.wav,background noise,1.0216875
3-233151-A-24.wav,background noise,0.95975
3-243726-A-430.wav,background noise,1.0216875
3-243726-A-431.wav,background noise,1.0216875
3-243726-A-432.wav,background noise,0.97525
3-243726-A-433.wav,background noise,1.0216875
3-243726-A-434.wav,background noise,0.95975
3-246513-A-160.wav,background noise,1.0216875
3-246513-A-161.wav,background noise,1.0216875
3-246513-A-162.wav,background noise,0.97525
3-246513-A-163.wav,background noise,1.0216875
3-246513-A-164.wav,background noise,0.95975
3-246513-B-160.wav,background noise,1.0216875
3-246513-B-161.wav,background noise,1.0216875
3-246513-B-162.wav,background noise,0.97525
3-246513-B-163.wav,background noise,1.0216875
3-246513-B-164.wav,background noise,0.95975
3-249913-A-250.wav,background noise,1.0216875
3-249913-A-251.wav,background noise,1.0216875
3-249913-A-252.wav,background noise,0.97525
3-249913-A-253.wav,background noise,1.0216875
3-249913-A-254.wav,background noise,0.95975
3-251617-A-480.wav,background noise,1.0216875
3-251617-A-481.wav,background noise,1.0216875
3-251617-A-482.wav,background noise,0.97525
3-251617-A-483.wav,background noise,1.0216875
3-251617-A-484.wav,background noise,0.95975
3-253081-A-20.wav,background noise,1.0216875
3-253081-A-21.wav,background noise,1.0216875
3-253081-A-22.wav,background noise,0.97525
